Country_Region,Province_State,Last_Update,Confirmed,Deaths,ConfirmedPrevious,ConfirmedDailyIncrease,DeathsPrevious,DeathsDailyIncrease,ConfirmedPreviousIncrease,DeathsPreviousIncrease,ConfirmedSDSMA4,DeathsSDSMA4
US,"Puerto Rico",2020-11-02,489768,5982,453549,36219,5713,269,34322,233,1897,36
US,"Puerto Rico",2020-11-09,282379,6351,489768,-207389,5982,369,36219,269,-243608,100
US,"Puerto Rico",2020-11-16,314170,6866,282379,31791,6351,515,-207389,369,239180,146
US,"Puerto Rico",2020-11-23,348660,7444,314170,34490,6866,578,31791,515,2699,63
US,"Puerto Rico",2020-11-30,380478,8077,348660,31818,7444,633,34490,578,-2672,55
US,"Queens County, NY",2020-03-05,1,0,,,,,,,,
US,"Ramsey County, MN",2020-03-06,3,0,,,,,,,,
US,"Ramsey County, MN",2020-03-09,1,0,3,-2,0,0,,,,
US,Recovered,2020-03-24,0,0,,,,,,,,
US,Recovered,2020-03-30,0,0,0,0,0,0,,,,
US,Recovered,2020-04-06,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-04-13,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-04-20,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-04-27,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-05-04,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-05-11,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-05-18,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-05-25,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-06-01,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-06-08,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-06-15,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-06-22,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-06-29,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-07-06,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-07-13,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-07-20,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-07-27,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-08-03,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-08-10,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-08-17,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-08-24,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-08-31,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-09-07,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-09-14,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-09-21,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-09-28,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-10-05,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-10-12,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-10-19,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-10-26,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-11-02,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-11-09,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-11-16,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-11-23,0,0,0,0,0,0,0,0,0,0
US,Recovered,2020-11-30,0,0,0,0,0,0,0,0,0,0
US,"Rhode Island",2020-03-10,67,0,,,,,,,,
US,"Rhode Island",2020-03-16,324,0,67,257,0,0,,,,
US,"Rhode Island",2020-03-23,1263,5,324,939,0,5,257,0,682,5
US,"Rhode Island",2020-03-30,4546,90,1263,3283,5,85,939,5,2344,80
US,"Rhode Island",2020-04-06,12229,297,4546,7683,90,207,3283,85,4400,122
US,"Rhode Island",2020-04-13,26070,715,12229,13841,297,418,7683,207,6158,211
US,"Rhode Island",2020-04-20,43954,1339,26070,17884,715,624,13841,418,4043,206
US,"Rhode Island",2020-04-27,60231,1884,43954,16277,1339,545,17884,624,-1607,-79
US,"Rhode Island",2020-05-04,73362,2693,60231,13131,1884,809,16277,545,-3146,264
US,"Rhode Island",2020-05-11,84242,3271,73362,10880,2693,578,13131,809,-2251,-231
US,"Rhode Island",2020-05-18,94426,3916,84242,10184,3271,645,10880,578,-696,67
US,"Rhode Island",2020-05-25,101504,4696,94426,7078,3916,780,10184,645,-3106,135
US,"Rhode Island",2020-06-01,106970,5266,101504,5466,4696,570,7078,780,-1612,-210
US,"Rhode Island",2020-06-08,110792,5741,106970,3822,5266,475,5466,570,-1644,-95
US,"Rhode Island",2020-06-15,113750,6159,110792,2958,5741,418,3822,475,-864,-57
US,"Rhode Island",2020-06-22,116221,6422,113750,2471,6159,263,2958,418,-487,-155
US,"Rhode Island",2020-06-29,118344,6691,116221,2123,6422,269,2471,263,-348,6
US,"Rhode Island",2020-07-06,120528,6802,118344,2184,6691,111,2123,269,61,-158
US,"Rhode Island",2020-07-13,123805,6914,120528,3277,6802,112,2184,111,1093,1
US,"Rhode Island",2020-07-20,126772,6995,123805,2967,6914,81,3277,112,-310,-31
US,"Rhode Island",2020-07-27,132056,7044,126772,5284,6995,49,2967,81,2317,-32
US,"Rhode Island",2020-08-03,136942,7089,132056,4886,7044,45,5284,49,-398,-4
US,"Rhode Island",2020-08-10,141361,7131,136942,4419,7089,42,4886,45,-467,-3
US,"Rhode Island",2020-08-17,145996,7192,141361,4635,7131,61,4419,42,216,19
US,"Rhode Island",2020-08-24,150766,7297,145996,4770,7192,105,4635,61,135,44
US,"Rhode Island",2020-08-31,154901,7369,150766,4135,7297,72,4770,105,-635,-33
US,"Rhode Island",2020-09-07,159008,7456,154901,4107,7369,87,4135,72,-28,15
US,"Rhode Island",2020-09-14,164086,7583,159008,5078,7456,127,4107,87,971,40
US,"Rhode Island",2020-09-21,169007,7725,164086,4921,7583,142,5078,127,-157,15
US,"Rhode Island",2020-09-28,173870,7808,169007,4863,7725,83,4921,142,-58,-59
US,"Rhode Island",2020-10-05,181718,7889,173870,7848,7808,81,4863,83,2985,-2
US,"Rhode Island",2020-10-12,190929,8021,181718,9211,7889,132,7848,81,1363,51
US,"Rhode Island",2020-10-19,206067,8196,190929,15138,8021,175,9211,132,5927,43
US,"Rhode Island",2020-10-26,225347,8362,206067,19280,8196,166,15138,175,4142,-9
US,"Rhode Island",2020-11-02,248675,8530,225347,23328,8362,168,19280,166,4048,2
US,"Rhode Island",2020-11-09,281934,8725,248675,33259,8530,195,23328,168,9931,27
US,"Rhode Island",2020-11-16,325316,9002,281934,43382,8725,277,33259,195,10123,82
US,"Rhode Island",2020-11-23,368493,9342,325316,43177,9002,340,43382,277,-205,63
US,"Rhode Island",2020-11-30,420767,9783,368493,52274,9342,441,43177,340,9097,101
US,"Riverside County, CA",2020-03-08,1,0,,,,,,,,
US,"Riverside County, CA",2020-03-09,1,0,1,0,0,0,,,,
US,"Rockingham County, NH",2020-03-08,2,0,,,,,,,,
US,"Rockingham County, NH",2020-03-09,1,0,2,-1,0,0,,,,
US,"Rockland County, NY",2020-03-07,4,0,,,,,,,,
US,"Rockland County, NY",2020-03-09,4,0,4,0,0,0,,,,
US,"Sacramento County, CA",2020-02-21,3,0,,,,,,,,
US,"Sacramento County, CA",2020-02-24,11,0,3,8,0,0,,,,
US,"Sacramento County, CA",2020-03-02,14,0,11,3,0,0,8,0,-5,0
US,"Sacramento County, CA",2020-03-09,2,0,14,-12,0,0,3,0,-15,0
US,"San Antonio, TX",2020-02-13,4,0,,,,,,,,
US,"San Antonio, TX",2020-02-17,7,0,4,3,0,0,,,,
US,"San Antonio, TX",2020-02-24,7,0,7,0,0,0,3,0,-3,0
US,"San Antonio, TX",2020-03-02,7,0,7,0,0,0,0,0,0,0
US,"San Antonio, TX",2020-03-09,1,0,7,-6,0,0,0,0,-6,0
US,"San Benito, CA",2020-02-03,14,0,,,,,,,,
US,"San Benito, CA",2020-02-10,14,0,14,0,0,0,,,,
US,"San Benito, CA",2020-02-17,14,0,14,0,0,0,0,0,0,0
US,"San Benito, CA",2020-02-24,14,0,14,0,0,0,0,0,0,0
US,"San Benito, CA",2020-03-02,14,0,14,0,0,0,0,0,0,0
US,"San Benito, CA",2020-03-09,2,0,14,-12,0,0,0,0,-12,0
US,"San Diego County, CA",2020-02-11,10,0,,,,,,,,
US,"San Diego County, CA",2020-02-17,14,0,10,4,0,0,,,,
US,"San Diego County, CA",2020-02-24,14,0,14,0,0,0,4,0,-4,0
US,"San Diego County, CA",2020-03-02,18,0,14,4,0,0,0,0,4,0
US,"San Diego County, CA",2020-03-09,3,0,18,-15,0,0,4,0,-19,0
US,"San Francisco County, CA",2020-03-05,22,0,,,,,,,,
US,"San Francisco County, CA",2020-03-09,9,0,22,-13,0,0,,,,
US,"San Mateo, CA",2020-03-02,13,0,,,,,,,,
US,"San Mateo, CA",2020-03-09,2,0,13,-11,0,0,,,,
US,"Santa Clara County, CA",2020-03-07,70,0,,,,,,,,
US,"Santa Clara County, CA",2020-03-09,38,0,70,-32,0,0,,,,
US,"Santa Clara, CA",2020-02-01,2,0,,,,,,,,
US,"Santa Clara, CA",2020-02-03,14,0,2,12,0,0,,,,
US,"Santa Clara, CA",2020-02-10,14,0,14,0,0,0,12,0,-12,0
US,"Santa Clara, CA",2020-02-17,14,0,14,0,0,0,0,0,0,0
US,"Santa Clara, CA",2020-02-24,16,0,14,2,0,0,0,0,2,0
US,"Santa Clara, CA",2020-03-02,71,0,16,55,0,0,2,0,53,0
US,"Santa Cruz County, CA",2020-03-07,1,0,,,,,,,,
US,"Santa Rosa County, FL",2020-03-05,4,1,,,,,,,,
US,"Santa Rosa County, FL",2020-03-09,1,1,4,-3,1,0,,,,
US,"Sarasota, FL",2020-03-02,7,0,,,,,,,,
US,"Sarasota, FL",2020-03-09,1,0,7,-6,0,0,,,,
US,"Saratoga County, NY",2020-03-07,4,0,,,,,,,,
US,"Saratoga County, NY",2020-03-09,2,0,4,-2,0,0,,,,
US,"Seattle, WA",2020-02-01,2,0,,,,,,,,
US,"Seattle, WA",2020-02-03,7,0,2,5,0,0,,,,
US,"Seattle, WA",2020-02-10,7,0,7,0,0,0,5,0,-5,0
US,"Seattle, WA",2020-02-17,7,0,7,0,0,0,0,0,0,0
US,"Seattle, WA",2020-02-24,20,2,7,13,0,2,0,0,13,2
US,"Shasta County, CA",2020-03-09,1,0,,,,,,,,
US,"Shelby County, TN",2020-03-08,1,0,,,,,,,,
US,"Shelby County, TN",2020-03-09,1,0,1,0,0,0,,,,
US,"Snohomish County, WA",2020-02-29,3,0,,,,,,,,
US,"Snohomish County, WA",2020-03-02,113,7,3,110,0,7,,,,
US,"Snohomish County, WA",2020-03-09,31,1,113,-82,7,-6,110,7,-192,-13
US,"Sonoma County, CA",2020-03-02,7,0,,,,,,,,
US,"Sonoma County, CA",2020-03-09,3,0,7,-4,0,0,,,,
US,"South Carolina",2020-03-10,89,0,,,,,,,,
US,"South Carolina",2020-03-16,701,11,89,612,0,11,,,,
US,"South Carolina",2020-03-23,3464,70,701,2763,11,59,612,11,2151,48
US,"South Carolina",2020-03-30,10521,215,3464,7057,70,145,2763,59,4294,86
US,"South Carolina",2020-04-06,19457,451,10521,8936,215,236,7057,145,1879,91
US,"South Carolina",2020-04-13,27255,751,19457,7798,451,300,8936,236,-1138,64
US,"South Carolina",2020-04-20,34384,1034,27255,7129,751,283,7798,300,-669,-17
US,"South Carolina",2020-04-27,42698,1642,34384,8314,1034,608,7129,283,1185,325
US,"South Carolina",2020-05-04,50227,2181,42698,7529,1642,539,8314,608,-785,-69
US,"South Carolina",2020-05-11,57822,2579,50227,7595,2181,398,7529,539,66,-141
US,"South Carolina",2020-05-18,66183,2892,57822,8361,2579,313,7595,398,766,-85
US,"South Carolina",2020-05-25,76391,3286,66183,10208,2892,394,8361,313,1847,81
US,"South Carolina",2020-06-01,90585,3627,76391,14194,3286,341,10208,394,3986,-53
US,"South Carolina",2020-06-08,116148,4080,90585,25563,3627,453,14194,341,11369,112
US,"South Carolina",2020-06-15,152482,4383,116148,36334,4080,303,25563,453,10771,-150
US,"South Carolina",2020-06-22,204751,4829,152482,52269,4383,446,36334,303,15935,143
US,"South Carolina",2020-06-29,278428,5435,204751,73677,4829,606,52269,446,21408,160
US,"South Carolina",2020-07-06,357098,6303,278428,78670,5435,868,73677,606,4993,262
US,"South Carolina",2020-07-13,448543,7419,357098,91445,6303,1116,78670,868,12775,248
US,"South Carolina",2020-07-20,536244,9345,448543,87701,7419,1926,91445,1116,-3744,810
US,"South Carolina",2020-07-27,611347,11593,536244,75103,9345,2248,87701,1926,-12598,322
US,"South Carolina",2020-08-03,677524,13476,611347,66177,11593,1883,75103,2248,-8926,-365
US,"South Carolina",2020-08-10,727392,15207,677524,49868,13476,1731,66177,1883,-16309,-152
US,"South Carolina",2020-08-17,766017,16848,727392,38625,15207,1641,49868,1731,-11243,-90
US,"South Carolina",2020-08-24,806254,18303,766017,40237,16848,1455,38625,1641,1612,-186
US,"South Carolina",2020-08-31,853603,19688,806254,47349,18303,1385,40237,1455,7112,-70
US,"South Carolina",2020-09-07,895208,20868,853603,41605,19688,1180,47349,1385,-5744,-205
US,"South Carolina",2020-09-14,946984,22029,895208,51776,20868,1161,41605,1180,10171,-19
US,"South Carolina",2020-09-21,998368,22942,946984,51384,22029,913,51776,1161,-392,-248
US,"South Carolina",2020-09-28,1042012,23778,998368,43644,22942,836,51384,913,-7740,-77
US,"South Carolina",2020-10-05,1083292,24576,1042012,41280,23778,798,43644,836,-2364,-38
US,"South Carolina",2020-10-12,1127310,25237,1083292,44018,24576,661,41280,798,2738,-137
US,"South Carolina",2020-10-19,1172512,26192,1127310,45202,25237,955,44018,661,1184,294
US,"South Carolina",2020-10-26,1222391,27197,1172512,49879,26192,1005,45202,955,4677,50
US,"South Carolina",2020-11-02,1274680,27947,1222391,52289,27197,750,49879,1005,2410,-255
US,"South Carolina",2020-11-09,1335236,28586,1274680,60556,27947,639,52289,750,8267,-111
US,"South Carolina",2020-11-16,1409598,29470,1335236,74362,28586,884,60556,639,13806,245
US,"South Carolina",2020-11-23,1482752,30280,1409598,73154,29470,810,74362,884,-1208,-74
US,"South Carolina",2020-11-30,1567644,31274,1482752,84892,30280,994,73154,810,11738,184
US,"South Dakota",2020-03-10,42,5,,,,,,,,
US,"South Dakota",2020-03-16,92,7,42,50,5,2,,,,
US,"South Dakota",2020-03-23,361,7,92,269,7,0,50,2,219,-2
US,"South Dakota",2020-03-30,1142,12,361,781,7,5,269,0,512,5
US,"South Dakota",2020-04-06,3340,40,1142,2198,12,28,781,5,1417,23
US,"South Dakota",2020-04-13,8923,46,3340,5583,40,6,2198,28,3385,-22
US,"South Dakota",2020-04-20,13653,64,8923,4730,46,18,5583,6,-853,12
US,"South Dakota",2020-04-27,17123,115,13653,3470,64,51,4730,18,-1260,33
US,"South Dakota",2020-05-04,21130,204,17123,4007,115,89,3470,51,537,38
US,"South Dakota",2020-05-11,26634,287,21130,5504,204,83,4007,89,1497,-6
US,"South Dakota",2020-05-18,29849,334,26634,3215,287,47,5504,83,-2289,-36
US,"South Dakota",2020-05-25,33561,391,29849,3712,334,57,3215,47,497,10
US,"South Dakota",2020-06-01,36592,444,33561,3031,391,53,3712,57,-681,-4
US,"South Dakota",2020-06-08,39736,499,36592,3144,444,55,3031,53,113,2
US,"South Dakota",2020-06-15,42733,551,39736,2997,499,52,3144,55,-147,-3
US,"South Dakota",2020-06-22,45419,605,42733,2686,551,54,2997,52,-311,2
US,"South Dakota",2020-06-29,48268,663,45419,2849,605,58,2686,54,163,4
US,"South Dakota",2020-07-06,51200,719,48268,2932,663,56,2849,58,83,-2
US,"South Dakota",2020-07-13,53999,794,51200,2799,719,75,2932,56,-133,19
US,"South Dakota",2020-07-20,57082,843,53999,3083,794,49,2799,75,284,-26
US,"South Dakota",2020-07-27,60848,903,57082,3766,843,60,3083,49,683,11
US,"South Dakota",2020-08-03,64993,985,60848,4145,903,82,3766,60,379,22
US,"South Dakota",2020-08-10,69504,1042,64993,4511,985,57,4145,82,366,-25
US,"South Dakota",2020-08-17,75353,1099,69504,5849,1042,57,4511,57,1338,0
US,"South Dakota",2020-08-24,85476,1145,75353,10123,1099,46,5849,57,4274,-11
US,"South Dakota",2020-08-31,100192,1188,85476,14716,1145,43,10123,46,4593,-3
US,"South Dakota",2020-09-07,111300,1240,100192,11108,1188,52,14716,43,-3608,9
US,"South Dakota",2020-09-14,123987,1350,111300,12687,1240,110,11108,52,1579,58
US,"South Dakota",2020-09-21,141017,1468,123987,17030,1350,118,12687,110,4343,8
US,"South Dakota",2020-09-28,161186,1633,141017,20169,1468,165,17030,118,3139,47
US,"South Dakota",2020-10-05,185547,1875,161186,24361,1633,242,20169,165,4192,77
US,"South Dakota",2020-10-12,217176,2116,185547,31629,1875,241,24361,242,7268,-1
US,"South Dakota",2020-10-19,253900,2430,217176,36724,2116,314,31629,241,5095,73
US,"South Dakota",2020-10-26,303346,2814,253900,49446,2430,384,36724,314,12722,70
US,"South Dakota",2020-11-02,359665,3395,303346,56319,2814,581,49446,384,6873,197
US,"South Dakota",2020-11-09,424947,4044,359665,65282,3395,649,56319,581,8963,68
US,"South Dakota",2020-11-16,488324,5004,424947,63377,4044,960,65282,649,-1905,311
US,"South Dakota",2020-11-23,538270,6111,488324,49946,5004,1107,63377,960,-13431,147
US,"South Dakota",2020-11-30,582620,7187,538270,44350,6111,1076,49946,1107,-5596,-31
US,"Spartanburg County, SC",2020-03-09,1,0,,,,,,,,
US,"Spokane County, WA",2020-03-08,1,0,,,,,,,,
US,"Spokane County, WA",2020-03-09,1,0,1,0,0,0,,,,
US,"St. Louis County, MO",2020-03-08,1,0,,,,,,,,
US,"St. Louis County, MO",2020-03-09,1,0,1,0,0,0,,,,
US,"Suffolk County, MA",2020-03-06,14,0,,,,,,,,
US,"Suffolk County, MA",2020-03-09,8,0,14,-6,0,0,,,,
US,"Suffolk County, NY",2020-03-08,1,0,,,,,,,,
US,"Suffolk County, NY",2020-03-09,1,0,1,0,0,0,,,,
US,"Summit County, CO",2020-03-06,6,0,,,,,,,,
US,"Summit County, CO",2020-03-09,2,0,6,-4,0,0,,,,
US,"Tempe, AZ",2020-02-01,2,0,,,,,,,,
US,"Tempe, AZ",2020-02-03,7,0,2,5,0,0,,,,
US,"Tempe, AZ",2020-02-10,7,0,7,0,0,0,5,0,-5,0
US,"Tempe, AZ",2020-02-17,7,0,7,0,0,0,0,0,0,0
US,"Tempe, AZ",2020-02-24,7,0,7,0,0,0,0,0,0,0
US,"Tempe, AZ",2020-03-02,5,0,7,-2,0,0,0,0,-2,0
US,Tennessee,2020-03-10,131,0,,,,,,,,
US,Tennessee,2020-03-16,1468,3,131,1337,0,3,,,,
US,Tennessee,2020-03-23,7948,31,1468,6480,3,28,1337,3,5143,25
US,Tennessee,2020-03-30,20276,241,7948,12328,31,210,6480,28,5848,182
US,Tennessee,2020-04-06,32469,621,20276,12193,241,380,12328,210,-135,170
US,Tennessee,2020-04-13,43561,924,32469,11092,621,303,12193,380,-1101,-77
US,Tennessee,2020-04-20,57876,1164,43561,14315,924,240,11092,303,3223,-63
US,Tennessee,2020-04-27,78800,1389,57876,20924,1164,225,14315,240,6609,-15
US,Tennessee,2020-05-04,99489,1649,78800,20689,1389,260,20924,225,-235,35
US,Tennessee,2020-05-11,116306,1960,99489,16817,1649,311,20689,260,-3872,51
US,Tennessee,2020-05-18,133086,2204,116306,16780,1960,244,16817,311,-37,-67
US,Tennessee,2020-05-25,151589,2479,133086,18503,2204,275,16780,244,1723,31
US,Tennessee,2020-06-01,175265,2777,151589,23676,2479,298,18503,275,5173,23
US,Tennessee,2020-06-08,199860,3146,175265,24595,2777,369,23676,298,919,71
US,Tennessee,2020-06-15,231204,3546,199860,31344,3146,400,24595,369,6749,31
US,Tennessee,2020-06-22,266913,3941,231204,35709,3546,395,31344,400,4365,-5
US,Tennessee,2020-06-29,328179,4340,266913,61266,3941,399,35709,395,25557,4
US,Tennessee,2020-07-06,401642,4914,328179,73463,4340,574,61266,399,12197,175
US,Tennessee,2020-07-13,500933,5591,401642,99291,4914,677,73463,574,25828,103
US,Tennessee,2020-07-20,606912,6400,500933,105979,5591,809,99291,677,6688,132
US,Tennessee,2020-07-27,722996,7230,606912,116084,6400,830,105979,809,10105,21
US,Tennessee,2020-08-03,815604,8183,722996,92608,7230,953,116084,830,-23476,123
US,Tennessee,2020-08-10,899646,9143,815604,84042,8183,960,92608,953,-8566,7
US,Tennessee,2020-08-17,974353,10430,899646,74707,9143,1287,84042,960,-9335,327
US,Tennessee,2020-08-24,1042763,11710,974353,68410,10430,1280,74707,1287,-6297,-7
US,Tennessee,2020-08-31,1115724,12711,1042763,72961,11710,1001,68410,1280,4551,-279
US,Tennessee,2020-09-07,1178280,13851,1115724,62556,12711,1140,72961,1001,-10405,139
US,Tennessee,2020-09-14,1250182,15169,1178280,71902,13851,1318,62556,1140,9346,178
US,Tennessee,2020-09-21,1317385,16186,1250182,67203,15169,1017,71902,1318,-4699,-301
US,Tennessee,2020-09-28,1381122,17416,1317385,63737,16186,1230,67203,1017,-3466,213
US,Tennessee,2020-10-05,1464345,18822,1381122,83223,17416,1406,63737,1230,19486,176
US,Tennessee,2020-10-12,1558252,19946,1464345,93907,18822,1124,83223,1406,10684,-282
US,Tennessee,2020-10-19,1672585,21162,1558252,114333,19946,1216,93907,1124,20426,92
US,Tennessee,2020-10-26,1794326,22921,1672585,121741,21162,1759,114333,1216,7408,543
US,Tennessee,2020-11-02,1905727,24546,1794326,111401,22921,1625,121741,1759,-10340,-134
US,Tennessee,2020-11-09,2084140,26453,1905727,178413,24546,1907,111401,1625,67012,282
US,Tennessee,2020-11-16,2300801,28773,2084140,216661,26453,2320,178413,1907,38248,413
US,Tennessee,2020-11-23,2477514,31279,2300801,176713,28773,2506,216661,2320,-39948,186
US,Tennessee,2020-11-30,2717940,33433,2477514,240426,31279,2154,176713,2506,63713,-352
US,Texas,2020-03-10,233,0,,,,,,,,
US,Texas,2020-03-16,2246,26,233,2013,0,26,,,,
US,Texas,2020-03-23,11727,151,2246,9481,26,125,2013,26,7468,99
US,Texas,2020-03-30,35956,602,11727,24229,151,451,9481,125,14748,326
US,Texas,2020-04-06,76860,1500,35956,40904,602,898,24229,451,16675,447
US,Texas,2020-04-13,117985,2857,76860,41125,1500,1357,40904,898,221,459
US,Texas,2020-04-20,157241,4121,117985,39256,2857,1264,41125,1357,-1869,-93
US,Texas,2020-04-27,200577,5535,157241,43336,4121,1414,39256,1264,4080,150
US,Texas,2020-05-04,252726,6951,200577,52149,5535,1416,43336,1414,8813,2
US,Texas,2020-05-11,311493,8612,252726,58767,6951,1661,52149,1416,6618,245
US,Texas,2020-05-18,369012,10109,311493,57519,8612,1497,58767,1661,-1248,-164
US,Texas,2020-05-25,421211,11229,369012,52199,10109,1120,57519,1497,-5320,-377
US,Texas,2020-06-01,494834,12422,421211,73623,11229,1193,52199,1120,21424,73
US,Texas,2020-06-08,578438,13479,494834,83604,12422,1057,73623,1193,9981,-136
US,Texas,2020-06-15,710960,14819,578438,132522,13479,1340,83604,1057,48918,283
US,Texas,2020-06-22,940595,16196,710960,229635,14819,1377,132522,1340,97113,37
US,Texas,2020-06-29,1244374,17777,940595,303779,16196,1581,229635,1377,74144,204
US,Texas,2020-07-06,1646818,20810,1244374,402444,17777,3033,303779,1581,98665,1452
US,Texas,2020-07-13,2126924,25644,1646818,480106,20810,4834,402444,3033,77662,1801
US,Texas,2020-07-20,2597227,32326,2126924,470303,25644,6682,480106,4834,-9803,1848
US,Texas,2020-07-27,2991596,44979,2597227,394369,32326,12653,470303,6682,-75934,5971
US,Texas,2020-08-03,3388392,57802,2991596,396796,44979,12823,394369,12653,2427,170
US,Texas,2020-08-10,3739858,68517,3388392,351466,57802,10715,396796,12823,-45330,-2108
US,Texas,2020-08-17,4070537,77955,3739858,330679,68517,9438,351466,10715,-20787,-1277
US,Texas,2020-08-24,4323357,86045,4070537,252820,77955,8090,330679,9438,-77859,-1348
US,Texas,2020-08-31,4546381,92789,4323357,223024,86045,6744,252820,8090,-29796,-1346
US,Texas,2020-09-07,4719096,98362,4546381,172715,92789,5573,223024,6744,-50309,-1171
US,Texas,2020-09-14,4930865,103763,4719096,211769,98362,5401,172715,5573,39054,-172
US,Texas,2020-09-21,5262241,108382,4930865,331376,103763,4619,211769,5401,119607,-782
US,Texas,2020-09-28,5472021,112781,5262241,209780,108382,4399,331376,4619,-121596,-220
US,Texas,2020-10-05,5695246,117193,5472021,223225,112781,4412,209780,4399,13445,13
US,Texas,2020-10-12,5911619,120849,5695246,216373,117193,3656,223225,4412,-6852,-756
US,Texas,2020-10-19,6171844,123998,5911619,260225,120849,3149,216373,3656,43852,-507
US,Texas,2020-10-26,6487912,127813,6171844,316068,123998,3815,260225,3149,55843,666
US,Texas,2020-11-02,6856973,132194,6487912,369061,127813,4381,316068,3815,52993,566
US,Texas,2020-11-09,7309568,137451,6856973,452595,132194,5257,369061,4381,83534,876
US,Texas,2020-11-16,7831990,143749,7309568,522422,137451,6298,452595,5257,69827,1041
US,Texas,2020-11-23,8389038,150711,7831990,557048,143749,6962,522422,6298,34626,664
US,Texas,2020-11-30,8978851,157935,8389038,589813,150711,7224,557048,6962,32765,262
US,"Travis, CA",2020-02-21,5,0,,,,,,,,
US,"Travis, CA (From Diamond Princess)",2020-02-22,10,0,,,,,,,,
US,"Travis, CA (From Diamond Princess)",2020-02-24,0,0,10,-10,0,0,,,,
US,"Travis, CA (From Diamond Princess)",2020-03-02,0,0,0,0,0,0,-10,0,10,0
US,"Travis, CA (From Diamond Princess)",2020-03-09,0,0,0,0,0,0,0,0,0,0
US,"Tulsa County, OK",2020-03-07,2,0,,,,,,,,
US,"Tulsa County, OK",2020-03-09,1,0,2,-1,0,0,,,,
US,US,2020-03-18,4,0,,,,,,,,
US,"Ulster County, NY",2020-03-08,1,0,,,,,,,,
US,"Ulster County, NY",2020-03-09,1,0,1,0,0,0,,,,
US,"Umatilla, OR",2020-03-02,7,0,,,,,,,,
US,"Umatilla, OR",2020-03-09,1,0,7,-6,0,0,,,,
US,"Unassigned Location (From Diamond Princess)",2020-02-24,288,0,,,,,,,,
US,"Unassigned Location (From Diamond Princess)",2020-03-02,315,0,288,27,0,0,,,,
US,"Unassigned Location (From Diamond Princess)",2020-03-09,45,0,315,-270,0,0,27,0,-297,0
US,"Unassigned Location, VT",2020-03-08,1,0,,,,,,,,
US,"Unassigned Location, WA",2020-03-06,15,0,,,,,,,,
US,"Unassigned Location, WA",2020-03-09,5,0,15,-10,0,0,,,,
US,"United States Virgin Islands",2020-03-18,13,0,,,,,,,,
US,"Unknown Location, MA",2020-03-08,1,0,,,,,,,,
US,"Unknown Location, MA",2020-03-09,1,0,1,0,0,0,,,,
US,Utah,2020-03-10,57,0,,,,,,,,
US,Utah,2020-03-16,597,1,57,540,0,1,,,,
US,Utah,2020-03-23,3085,8,597,2488,1,7,540,1,1948,6
US,Utah,2020-03-30,7964,44,3085,4879,8,36,2488,7,2391,29
US,Utah,2020-04-06,13755,105,7964,5791,44,61,4879,36,912,25
US,Utah,2020-04-13,18790,146,13755,5035,105,41,5791,61,-756,-20
US,Utah,2020-04-20,25420,248,18790,6630,146,102,5035,41,1595,61
US,Utah,2020-04-27,32738,318,25420,7318,248,70,6630,102,688,-32
US,Utah,2020-05-04,40358,419,32738,7620,318,101,7318,70,302,31
US,Utah,2020-05-11,47382,526,40358,7024,419,107,7620,101,-596,6
US,Utah,2020-05-18,55195,637,47382,7813,526,111,7024,107,789,4
US,Utah,2020-05-25,63362,742,55195,8167,637,105,7813,111,354,-6
US,Utah,2020-06-01,76627,822,63362,13265,742,80,8167,105,5098,-25
